"Id","Salary"
72670332,22410.3197922942
72670339,22410.3197922942
72670340,21590.5534332327
72670346,19437.5381151679
72670347,19437.5381151679
72670352,23261.2116565692
72670358,19437.5381151679
72670362,22410.3197922942
72670367,19437.5381151679
72670372,21909.6433461081
72670376,18726.5156934678
72670390,14639.9151061094
72670392,19437.5381151679
72670394,19437.5381151679
72670401,19437.5381151679
72670404,24696.1558973906
72670409,17620.6081882751
72670440,19437.5381151679
72670472,19437.5381151679
72670568,21909.6433461081
72670622,41432.7362897717
72670623,19437.5381151679
72670631,19437.5381151679
72670634,19437.5381151679
72670640,24696.1558973906
72670645,19437.5381151679
72670648,19437.5381151679
72670667,16745.7321973291
72670675,24696.1558973906
72670681,20636.6064950057
72670699,31377.4364065319
72670702,19437.5381151679
72670744,17638.4311366388
72670747,14974.4646262455
72670755,21909.6433461081
72670765,13656.3073830295
72670775,19437.5381151679
72670778,19126.3594543921
72670788,19126.3594543921
72670829,19437.5381151679
72670838,23261.2116565692
72670839,19437.5381151679
72670847,19437.5381151679
72670976,32210.850834097
72670979,33687.8018669367
72670991,18945.6795788964
72670994,20510.8128096584
72670998,20510.8128096584
72671014,20510.8128096584
72671033,20510.8128096584
72671653,26491.7684452537
72671656,34140.996399228
72671661,20362.9316434928
72671664,20362.9316434928
72671666,20362.9316434928
72671668,20362.9316434928
72671685,19258.7423258822
72671686,31677.5551929178
72671742,18809.0828864139
72671746,18809.0828864139
72671774,20362.9316434928
72671775,18478.1717420045
72671804,27058.0154928437
72671842,23393.5471617771
72671976,28126.0001921179
72671990,31677.5551929178
72671997,25835.0282568957
72672007,32321.1867995273
72672029,33633.7408603312
72672036,29838.7842102641
72672038,31677.5551929178
72672040,22765.8867118891
72672043,37909.0351740643
72672077,24571.2898602643
72672096,29120.7791640808
72672102,34315.0253638824
72672107,26425.4071111037
72672127,24333.9110319024
72672131,23102.3470453349
72672143,35735.1883453056
72672166,29786.2435895724
72672183,31170.4241383996
72672185,29120.7791640808
72672221,31623.7058561818
72672230,23561.0166900555
72672232,18348.5220900779
72672235,18584.1764354305
72672256,27428.7468282247
72672260,23294.1173377953
72672261,24470.2421644525
72672288,27428.7468282247
72672303,17504.3623519258
72672310,24333.9110319024
72672315,33631.6892276572
72672317,31677.5551929178
72672324,27945.6251979399
72672330,28055.5451411116
72672336,25835.0282568957
72672341,29838.7842102641
72672343,24889.9865418868
72672349,24333.9110319024
72672352,24333.9110319024
72672361,24333.9110319024
72672363,25835.0282568957
72672364,19572.0748060902
72672365,24333.9110319024
72672368,27428.7468282247
72672369,23863.616318335
72672372,30917.1900719334
72672373,22061.2906842436
72672376,26539.6823358544
72672380,39532.7495612987
72672388,18647.0456300552
72672389,33967.7402386416
72672404,29712.3244773214
72672406,31677.5551929178
72672410,32543.5501588831
72672412,31677.5551929178
72672420,72617.1082857047
72672425,72617.1082857047
72672428,21449.258063886
72672440,36247.0958957751
72672450,37176.3778213095
72672483,31679.4876176267
72672512,22300.5254302206
72672516,43712.8309029115
72672570,24333.9110319024
72672577,24417.4919341966
72672578,27654.9585413232
72672660,31677.5551929178
72672671,27945.6251979399
72672746,19812.5142213811
72672788,21608.439063523
72672804,35821.3706775405
72672805,38780.6320429292
72672838,25239.695837755
72672861,26796.6893734826
72672866,21246.5423002642
72672874,25136.7511519206
72672880,28893.1408572294
72672906,32543.5501588831
72672921,19572.0748060902
72672995,38780.6320429292
72673025,29120.7791640808
72673201,27942.8379036321
72673222,19376.1284357611
72673230,35506.0148280722
72673271,25835.0282568957
72673302,18300.6665593408
72673332,38780.6320429292
72673347,21658.4969216167
72673368,22663.0155328936
72673384,38780.6320429292
72673399,12305.6197954372
72673404,30625.38451189
72673469,28893.1408572294
72673474,41172.9427027095
72673477,25835.0282568957
72673478,21943.512746986
72673479,28055.5451411116
72673480,24333.9110319024
72673510,19572.0748060902
72673522,24333.9110319024
72673524,9954.79368012323
72673526,20964.0313006456
72673543,38780.6320429292
72673559,34140.996399228
72673561,28126.0001921179
72673565,26491.7684452537
72673566,38780.6320429292
72673568,24333.9110319024
72673570,18348.5220900779
72673578,30081.5507313173
72673588,24338.3569804179
72673589,29861.0448918045
72673591,23676.2065858645
72673598,26491.7684452537
72673621,26491.7684452537
72673638,28333.6937710589
72673642,26491.7684452537
72673644,22557.2050448045
72673651,22300.5254302206
72673655,38780.6320429292
72673657,22300.5254302206
72673659,28126.0001921179
72673661,28893.1408572294
72673664,27975.4361340773
72673666,31677.5551929178
72673670,28333.6937710589
72673674,27675.7265504198
72673677,38943.0095130575
72673679,26687.3942065881
72673680,28893.1408572294
72673682,28893.1408572294
72673683,26796.6893734826
72673685,26796.6893734826
72673689,21346.2047809009
72673692,26687.3942065881
72673693,23676.2065858645
72673695,22300.5254302206
72673705,17760.5153298182
72673708,29838.7842102641
72673709,34548.998346149
72673710,28126.0001921179
72673712,13857.6643195461
72673716,21449.258063886
72673717,33594.4277198966
72673719,31937.2299888803
72673721,29838.7842102641
72673726,29838.7842102641
72673728,25239.695837755
72673733,36680.2667828451
72673734,31623.7058561818
72673753,19572.0748060902
72673761,23676.2065858645
72673767,34140.996399228
72673768,28333.6937710589
72673770,22300.5254302206
72673775,30081.5507313173
72673777,22300.5254302206
72673778,25136.7511519206
72673785,28333.6937710589
72673800,33119.9830567167
72673801,23676.2065858645
72673802,21943.512746986
72673805,22300.5254302206
72673806,23676.2065858645
72673811,25136.7511519206
72673813,26687.3942065881
72673814,25136.7511519206
72673816,23676.2065858645
72673824,22300.5254302206
72673828,26687.3942065881
72673829,23676.2065858645
72673840,26687.3942065881
72673841,22300.5254302206
72673844,26687.3942065881
72673866,22300.5254302206
72673867,22300.5254302206
72673871,23676.2065858645
72673873,26687.3942065881
72673877,22300.5254302206
72673878,22300.5254302206
72673881,20037.7663239745
72673885,21943.512746986
72673886,23676.2065858645
72673887,22300.5254302206
72673888,25136.7511519206
72673889,19944.5629365493
72673890,25136.7511519206
72673924,21592.2155369759
72673926,30081.5507313173
72674147,26067.6574813276
72674207,30478.7838854931
72674217,27945.6251979399
72674224,34474.0439604577
72674228,31147.4313772574
72674248,38780.6320429292
72674249,38780.6320429292
72674251,38780.6320429292
72674252,19572.0748060902
72674458,27945.6251979399
72674480,25328.1552154792
72674482,26890.6056584602
72674506,25328.1552154792
72674508,31499.8060733364
72674520,25328.1552154792
72674544,29096.1278912255
72674552,39158.9395408655
72674553,32824.4184868201
72674554,25835.0282568957
72674558,31677.5551929178
72674562,21346.2047809009
72674563,30475.7439341508
72674566,21346.2047809009
72674574,26934.9556963301
72674583,27428.7468282247
72674586,38780.6320429292
72674593,43125.164625889
72674595,38780.6320429292
72674606,18078.5745261039
72674615,27624.0507615384
72674618,38780.6320429292
72674628,29838.7842102641
72674629,20587.1658065807
72674635,38483.1170570999
72674636,21449.258063886
72674637,35821.3706775405
72674644,26491.7684452537
72674648,27428.7468282247
72674654,38780.6320429292
72674656,26635.625467122
72674658,42295.9405848757
72674671,38780.6320429292
72674686,38780.6320429292
72674689,21449.258063886
72674692,25835.0282568957
72674695,25835.0282568957
72674697,29838.7842102641
72674700,38780.6320429292
72674701,34140.996399228
72674710,30917.1900719334
72674715,30475.7439341508
72674716,34140.996399228
72674726,38780.6320429292
72674735,18054.7547164314
72674759,24177.2178880852
72674776,43712.8309029115
72674780,19572.0748060902
72674791,34474.0439604577
72674795,30625.38451189
72674796,19572.0748060902
72674810,27654.9585413232
72674815,19572.0748060902
72674816,24333.9110319024
72674855,39540.9374521719
72674856,27428.7468282247
72674874,39158.9395408655
72674876,28424.0194301462
72674877,40006.8537929001
72674884,28126.0001921179
72674887,28126.0001921179
72674889,41172.9427027095
72674890,41172.9427027095
72674898,31677.5551929178
72674900,19572.0748060902
72674902,41172.9427027095
72674906,31703.1215224216
72674909,36523.6589193224
72674915,48957.3648716445
72674919,29712.3244773214
72674932,35706.370438543
72674942,31973.404844101
72674943,39068.4340618504
72674952,26067.6574813276
72674954,38780.6320429292
72674955,20779.4425235837
72674958,26067.6574813276
72674960,24333.9110319024
72674963,33087.9237810595
72674981,31545.2268007095
72674982,38780.6320429292
72674994,29838.7842102641
72674995,21346.2047809009
72674997,32543.5501588831
72675016,31677.5551929178
72675018,34140.996399228
72675020,42295.9405848757
72675025,35821.3706775405
72675026,31496.8380869258
72675053,32543.5501588831
72675064,39926.6617770624
72675065,29885.909503673
72675066,34548.998346149
72675070,39926.6617770624
72675071,38780.6320429292
72675076,31677.5551929178
72675082,38780.6320429292
72675093,34548.998346149
72675095,39540.9374521719
72675102,31677.5551929178
72675105,39158.9395408655
72675109,34140.996399228
72675113,26934.9556963301
72675117,39972.0506988175
72675118,38780.6320429292
72675122,39158.9395408655
72675125,29838.7842102641
72675134,29838.7842102641
72675140,33633.7408603312
72675144,38780.6320429292
72675147,34520.3825719745
72675154,38780.6320429292
72675161,27428.7468282247
72675171,31545.2268007095
72675176,30478.7838854931
72675179,29669.5428736819
72675184,22663.0155328936
72675189,37909.0351740643
72675190,31679.4876176267
72675191,31677.5551929178
72675197,21034.7142339129
72675200,29712.3244773214
72675202,38780.6320429292
72675203,34548.998346149
72675212,38780.6320429292
72675215,38780.6320429292
72675220,38780.6320429292
72675221,38780.6320429292
72675225,38780.6320429292
72675234,42295.9405848757
72675257,45443.6378480392
72675258,38780.6320429292
72675259,19714.2125540961
72675267,31535.775022014
72675268,26491.7684452537
72675270,30625.38451189
72675271,38780.6320429292
72675277,22754.4100150897
72675278,27405.5278917281
72675280,27945.6251979399
72675288,28113.4137056102
72675609,21449.258063886
72675611,34140.996399228
72675614,28149.4200717879
72675617,34140.996399228
72675625,35708.5486329169
72675626,32514.6119423909
72675635,40091.4138808984
72675637,32437.1290429235
72675654,29194.558409983
72675661,37235.7406040134
72675664,36904.1082769308
72675666,29634.9019582143
72675667,28126.0001921179
72675677,31804.0917179749
72675679,27942.8379036321
72675680,28149.4200717879
72675681,26491.7684452537
72675683,22772.4259961108
72675686,38720.8437576841
72675687,30475.7439341508
72675701,29712.3244773214
72675702,29712.3244773214
72675705,27945.6251979399
72675706,28149.4200717879
72675707,21814.6546569886
72675709,28126.0001921179
72675711,30475.7439341508
72675714,49272.3167438661
72675716,29838.7842102641
72675717,20380.3396176298
72675722,26521.3994516952
72675729,38780.6320429292
72675735,29712.3244773214
72675738,37021.0788951372
72675740,26491.7684452537
72675746,26491.7684452537
72675747,26491.7684452537
72675751,24333.9110319024
72675753,28584.2351510791
72675756,38780.6320429292
72675757,31677.5551929178
72675758,25650.336177748
72675759,19572.0748060902
72675762,31195.5811724397
72675765,19572.0748060902
72675770,19714.2125540961
72675772,25359.0234886556
72675774,43712.8309029115
72675776,38780.6320429292
72675777,38780.6320429292
72675778,31535.775022014
72675780,33687.8018669367
72675781,31824.063678018
72675783,21814.6546569886
72675784,34140.996399228
72675805,33087.9237810595
72675810,38780.6320429292
72675813,29335.5359248824
72675816,38780.6320429292
72675818,33410.6985528492
72675822,19572.0748060902
72675826,27945.6251979399
72675827,31499.8060733364
72675831,27945.6251979399
72675832,27945.6251979399
72675833,29669.5428736819
72675834,33789.2608916931
72675838,31496.8380869258
72675839,29861.0448918045
72675842,28126.0001921179
72675848,29712.3244773214
72675853,32405.6273590431
72675854,26491.7684452537
72675857,25753.5717196691
72675876,38780.6320429292
72675878,30475.7439341508
72675881,35706.370438543
72675883,24333.9110319024
72675893,33594.4277198966
72675901,24333.9110319024
72675902,31053.6612529789
72675909,39158.9395408655
72675912,28472.723244466
72675914,39158.9395408655
72675919,39158.9395408655
72675920,19572.0748060902
72675924,30475.7439341508
72675925,30475.7439341508
72675926,30475.7439341508
72675935,21449.258063886
72675938,50597.4091719711
72675941,39158.9395408655
72675946,50597.4091719711
72675950,25835.0282568957
72675959,19812.5142213811
72675961,31496.8380869258
72675972,31677.5551929178
72675975,19572.0748060902
72675977,24039.7333572175
72675997,19572.0748060902
72676006,28716.485858942
72676024,38780.6320429292
72676030,37939.6308080559
72676046,26491.7684452537
72676060,34474.0439604577
72676062,24333.9110319024
72676064,32514.6119423909
72676065,23693.0176694778
72676066,23090.7007327731
72676068,29861.0448918045
72676069,17115.465404539
72676076,38780.6320429292
72676082,24333.9110319024
72676085,48957.3648716445
72676098,29712.3244773214
72676099,29712.3244773214
72676100,29712.3244773214
72676104,38945.3851520033
72676105,33631.6892276572
72676109,38780.6320429292
72676110,10525.7461979983
72676136,35735.1883453056
72676138,30980.9611873687
72676140,30980.9611873687
72676142,36039.8468439956
72676337,44905.1045978454
72676338,38780.6320429292
72676342,42295.9405848757
72676344,43970.645841957
72676347,73156.0203475222
72676349,43013.0251919984
72676905,29071.9355916117
72676909,29071.9355916117
72676910,30865.3334232733
72676913,30696.7235105137
72676941,34990.6586594936
72676952,32590.3517214525
72676968,30696.7235105137
72676997,32957.5631309991
72677026,37149.1723632201
72677073,27077.6442185369
72677074,27077.6442185369
72677084,27077.6442185369
72677085,29071.9355916117
72677093,17960.6851340461
72677095,18360.5489251907
72677105,24571.3814198709
72677108,27077.6442185369
72677109,27077.6442185369
72677112,29071.9355916117
72677122,29071.9355916117
72677128,16232.5265960081
72677135,29071.9355916117
72677137,21723.511863607
72677142,21385.5567249038
72677153,21811.4986998811
72677154,21811.4986998811
72677156,29071.9355916117
72677161,22696.3954823142
72677162,24571.3814198709
72677175,27077.6442185369
72677180,30865.3334232733
72677181,29071.9355916117
72677182,27077.6442185369
72677184,29071.9355916117
72677185,29071.9355916117
72677187,29071.9355916117
72677195,21811.4986998811
72677199,27077.6442185369
72677204,27077.6442185369
72677205,21385.5567249038
72677207,29071.9355916117
72677210,27077.6442185369
72677213,29071.9355916117
72677214,26644.1538755232
72677220,28748.0176367431
72677224,29071.9355916117
72677225,29071.9355916117
72677228,29071.9355916117
72677234,27077.6442185369
72677242,21385.5567249038
72677254,21385.5567249038
72677256,29071.9355916117
72677257,17239.1265272377
72677258,21811.4986998811
72677263,22704.7950308109
72677265,21385.5567249038
72677288,27077.6442185369
72677299,27077.6442185369
72677304,29071.9355916117
72677331,32957.5631309991
72677350,29071.9355916117
72677579,30418.032605711
72677581,34844.4902580964
72677642,28310.8446471801
72677653,26665.8727070915
72677654,26665.8727070915
72677662,30057.2920841857
72677664,26665.8727070915
72677665,26665.8727070915
72677666,26665.8727070915
72677740,34548.998346149
72678010,27498.2392084122
72678016,31677.5551929178
72678017,31677.5551929178
72678018,29838.7842102641
72678037,17701.6683896918
72678041,36247.0958957751
72678045,50616.2262077176
72678048,42708.5401381221
72678050,42295.9405848757
72678052,39532.7495612987
72678055,27675.7265504198
72678056,27675.7265504198
72678057,25650.336177748
72678059,36247.0958957751
72678062,28472.723244466
72678072,35461.9309281319
72678073,34355.1369827626
72678075,42295.9405848757
72678079,41971.4570604757
72678084,38780.6320429292
72678085,52311.8414336116
72678087,26491.7684452537
72678088,38780.6320429292
72678089,42295.9405848757
72678090,38780.6320429292
72678096,42295.9405848757
72678101,38780.6320429292
72678102,41172.9427027095
72678109,41731.4779818042
72678111,42295.9405848757
72678112,42295.9405848757
72678116,34394.3663721774
72678124,38780.6320429292
72678128,31679.4876176267
72678129,41345.3369603999
72678132,38780.6320429292
72678133,42295.9405848757
72678139,47675.2234625676
72678142,28472.723244466
72678149,41172.9427027095
72678150,38780.6320429292
72678200,28739.5747093079
72678204,39158.9395408655
72678214,53738.6543667153
72678216,42295.9405848757
72678217,42295.9405848757
72678218,42295.9405848757
72678224,43712.8309029115
72678225,38780.6320429292
72678227,24046.7995671508
72678230,37235.7406040134
72678232,38780.6320429292
72678236,38780.6320429292
72678237,39158.9395408655
72678239,38780.6320429292
72678241,38780.6320429292
72678242,38780.6320429292
72678254,41172.9427027095
72678255,35821.3706775405
72678257,35821.3706775405
72678261,41172.9427027095
72678270,34548.998346149
72678271,34548.998346149
72678273,43013.0251919984
72678278,42295.9405848757
72678280,28126.0001921179
72678292,32645.1770428453
72678293,38780.6320429292
72678294,38780.6320429292
72678296,28126.0001921179
72678297,38780.6320429292
72678299,58964.9667461856
72678300,38780.6320429292
72678304,38780.6320429292
72678305,38780.6320429292
72678308,38780.6320429292
72678309,38159.7866935
72678310,34810.3404215362
72678312,34140.996399228
72678341,30625.38451189
72678351,42295.9405848757
72678353,55112.7893370646
72678357,24596.362267766
72678365,41172.9427027095
72678368,39926.6617770624
72678369,35706.370438543
72678372,33881.279488299
72678375,27724.5771406565
72678376,31677.5551929178
72678377,38780.6320429292
72678378,46409.4004488241
72678379,25835.0282568957
72678380,27428.7468282247
72678390,29262.0983476845
72678391,33631.6892276572
72678392,29382.9946416267
72678394,28430.5859377593
72678405,33631.6892276572
72678406,36680.2667828451
72678412,42295.9405848757
72678413,34548.998346149
72678419,31195.5811724397
72678425,38780.6320429292
72678430,30310.6070247627
72678431,37909.0351740643
72678436,33631.6892276572
72678437,48164.9186759817
72678438,39158.9395408655
72678441,33658.8327001672
72678443,38780.6320429292
72678444,38780.6320429292
72678446,26665.8727070915
72678447,38780.6320429292
72678458,38780.6320429292
72678459,38910.7543271116
72678461,38780.6320429292
72678467,35821.3706775405
72678472,43712.8309029115
72678473,38780.6320429292
72678474,38780.6320429292
72678475,27945.6251979399
72678489,29382.9946416267
72678496,32543.5501588831
72678498,38483.1170570999
72678500,31677.5551929178
72678505,24651.7486849119
72678507,38780.6320429292
72678511,34520.3825719745
72678513,27724.5771406565
72678515,38780.6320429292
72678516,29382.9946416267
72678527,38780.6320429292
72678529,37867.0346727283
72678531,38780.6320429292
72678546,28472.723244466
72678561,38780.6320429292
72678565,33945.7893362707
72678566,28747.2856632741
72678567,38780.6320429292
72678568,38780.6320429292
72678575,26491.7684452537
72678576,26491.7684452537
72678579,41106.5585237306
72678581,35821.3706775405
72678582,32645.1770428453
72678583,35821.3706775405
72678584,41172.9427027095
72678586,29382.9946416267
72678588,29382.9946416267
72678590,31677.5551929178
72678592,30563.0599676532
72678596,31677.5551929178
72678598,39158.9395408655
72678601,38780.6320429292
72678607,26300.034832078
72678610,24651.7486849119
72678618,31677.5551929178
72678621,24470.2421644525
72678624,39158.9395408655
72678628,38780.6320429292
72678638,38780.6320429292
72678639,38780.6320429292
72678641,29838.7842102641
72678644,38780.6320429292
72678645,31499.8060733364
72678647,32514.6119423909
72678649,38780.6320429292
72678652,46409.4004488241
72678655,31677.5551929178
72678656,38780.6320429292
72678658,62166.8602935852
72678660,30625.38451189
72678661,39158.9395408655
72678662,38780.6320429292
72678666,29861.0448918045
72678671,33658.8327001672
72678672,31677.5551929178
72678676,38780.6320429292
72678688,40857.0745278125
72678689,31677.5551929178
72678690,38780.6320429292
72678691,28310.8446471801
72678692,31677.5551929178
72678693,39158.9395408655
72678698,25239.695837755
72678706,38780.6320429292
72678709,30625.38451189
72678710,38780.6320429292
72678712,29712.3244773214
72678717,42803.1829252993
72678721,38780.6320429292
72678722,26067.6574813276
72678723,35708.5486329169
72678725,38780.6320429292
72678726,36170.8103952498
72678728,32448.4427039423
72678729,38780.6320429292
72678732,38780.6320429292
72678734,20543.8719572578
72678752,38780.6320429292
72678754,28113.4137056102
72678771,31677.5551929178
72678775,23693.0176694778
72678791,30563.0599676532
72678792,31677.5551929178
72678795,31677.5551929178
72678798,39158.9395408655
72678799,41106.5585237306
72678800,27787.007713844
72678801,26491.7684452537
72678805,38780.6320429292
72678806,24651.7486849119
72678807,24651.7486849119
72678812,48164.9186759817
72678816,41172.9427027095
72678817,38780.6320429292
72678821,41172.9427027095
72678825,40623.4671243747
72678831,24651.7486849119
72678836,32413.6912421023
72678848,38780.6320429292
72678880,32514.6119423909
72678881,30625.38451189
72678889,31677.5551929178
72678891,28472.723244466
72678895,27945.6251979399
72678897,32209.5091901738
72678899,35821.3706775405
72678900,41172.9427027095
72678902,31677.5551929178
72678907,38780.6320429292
72678910,24046.7995671508
72678911,36649.8857506542
72678918,46409.4004488241
72678922,25650.336177748
72678924,42280.2166898811
72678926,38780.6320429292
72678928,38780.6320429292
72678933,31703.1215224216
72678939,38780.6320429292
72678943,31677.5551929178
72678945,39823.5690362178
72678946,29328.1310619828
72678949,38780.6320429292
72678956,31677.5551929178
72678958,38780.6320429292
72678959,22602.8876942905
72678961,40316.1488669351
72678974,38780.6320429292
72678975,28472.723244466
72678976,28912.597574468
72678980,27675.7265504198
72678981,26491.7684452537
72678983,31677.5551929178
72678984,38780.6320429292
72678985,29838.7842102641
72678989,29669.5428736819
72678990,39158.9395408655
72678995,31535.775022014
72679002,41980.15004829
72679009,28126.0001921179
72679010,38780.6320429292
72679015,28549.4409887733
72679018,25328.1552154792
72679019,38780.6320429292
72679020,38780.6320429292
72679026,24651.7486849119
72679032,38780.6320429292
72679033,32514.6119423909
72679035,28126.0001921179
72679036,28126.0001921179
72679042,49272.3167438661
72679044,24651.7486849119
72679045,24651.7486849119
72679046,24651.7486849119
72679048,24651.7486849119
72679051,31677.5551929178
72679052,31677.5551929178
72679054,35821.3706775405
72679055,31677.5551929178
72679057,26491.7684452537
72679061,38780.6320429292
72679068,39158.9395408655
72679070,32984.1625296433
72679090,27562.2321757161
72679091,27562.2321757161
72679115,31067.6523546638
72679123,27120.9839864849
72679126,35018.8989294069
72679128,29262.4989936553
72679163,24985.8439420154
72679164,41907.6744776279
72679183,27562.2321757161
72679211,20362.9316434928
72679213,20362.9316434928
72679217,27562.2321757161
72679263,26259.5665579016
72679274,24523.6816629212
72679281,20362.9316434928
72679284,28126.0001921179
72679287,28471.1596117251
72679290,38780.6320429292
72679292,30625.38451189
72679294,42730.3825894847
72679307,29599.3111009285
72679324,27120.9839864849
72679328,32208.7918021717
72679331,20362.9316434928
72679332,21619.0859625142
72679353,31703.1215224216
72679354,31703.1215224216
72679357,33594.4277198966
72679359,38780.6320429292
72679361,38780.6320429292
72679385,29652.6602188203
72679388,38910.7543271116
72679402,40316.1488669351
72679406,38780.6320429292
72679413,30625.38451189
72679414,30310.6070247627
72679416,38159.7866935
72679418,22636.2629040707
72679420,38780.6320429292
72679424,38780.6320429292
72679431,27675.7265504198
72679433,38780.6320429292
72679435,36649.8857506542
72679437,23997.2210592808
72679440,30481.9535683374
72679444,34276.9326403576
72679445,33631.6892276572
72679449,29838.7842102641
72679453,38780.6320429292
72679459,27675.7265504198
72679467,33631.6892276572
72679469,38780.6320429292
72679470,38780.6320429292
72679472,38780.6320429292
72679474,29838.7842102641
72679475,30563.0599676532
72679476,31225.8039552541
72679477,31677.5551929178
72679481,38780.6320429292
72679482,39540.9374521719
72679483,28126.0001921179
72679485,30563.0599676532
72679486,27945.6251979399
72679489,33658.8327001672
72679491,29861.0448918045
72679493,34140.996399228
72679494,23283.0244674303
72679495,26890.6056584602
72679498,29861.0448918045
72679509,30625.38451189
72679510,41172.9427027095
72679515,31677.5551929178
72679517,31677.5551929178
72679526,38780.6320429292
72679527,31677.5551929178
72679528,22602.8876942905
72679529,38780.6320429292
72679713,26491.7684452537
72679714,25824.7209598216
72679717,38780.6320429292
72679719,31677.5551929178
72679723,26067.6574813276
72679730,32645.1770428453
72679733,33631.6892276572
72679734,35593.2470812003
72679735,31677.5551929178
72679750,32405.6273590431
72679751,26665.8727070915
72679752,27942.8379036321
72679777,31677.5551929178
72679778,31677.5551929178
72679791,31677.5551929178
72679800,26067.6574813276
72679804,33631.6892276572
72679805,38780.6320429292
72679811,28113.4137056102
72679814,26491.7684452537
72679815,31195.5811724397
72679817,31677.5551929178
72679819,26665.8727070915
72679825,26491.7684452537
72679827,38780.6320429292
72679828,31677.5551929178
72679829,31677.5551929178
72679831,26491.7684452537
72679832,38780.6320429292
72679833,32514.6119423909
72679834,26491.7684452537
72679838,25967.1764861375
72679844,26067.6574813276
72679850,40649.736119094
72679851,31545.2268007095
72679852,31677.5551929178
72679853,38780.6320429292
72679854,26491.7684452537
72679859,38780.6320429292
72679877,26491.7684452537
72679881,39823.5690362178
72679893,27942.8379036321
72679898,19714.2125540961
72679899,38780.6320429292
72679900,31677.5551929178
72679918,38780.6320429292
72679919,38780.6320429292
72679920,23997.2210592808
72679921,25650.336177748
72679922,26491.7684452537
72679924,31677.5551929178
72679930,31195.5811724397
72679935,25650.336177748
72679937,25328.1552154792
72679939,38780.6320429292
72679940,29861.0448918045
72679941,35735.1883453056
72679942,38780.6320429292
72679943,29712.3244773214
72679945,31677.5551929178
72679947,30135.0978263186
72679949,31677.5551929178
72679955,27675.7265504198
72679957,38780.6320429292
72679964,38780.6320429292
72679969,31988.5230063038
72679971,38780.6320429292
72679973,19714.2125540961
72679976,32514.6119423909
72679980,36247.0958957751
72679982,26491.7684452537
72679984,32340.5547751356
72679985,22663.0155328936
72679989,26491.7684452537
72679993,26491.7684452537
72679998,34894.2151963681
72680000,38780.6320429292
72680001,26491.7684452537
72680003,26491.7684452537
72680004,34605.6735428804
72680006,28893.1408572294
72680008,31677.5551929178
72680024,26491.7684452537
72680038,35706.370438543
72680044,31677.5551929178
72680048,29861.8748996506
72680051,15134.3704570184
72680059,35873.6624282078
72680060,32210.850834097
72680063,32210.850834097
72680064,34335.5881166788
72680066,21246.5423002642
72680070,34140.996399228
72680074,26067.6574813276
72680078,27942.8379036321
72680079,24333.9110319024
72680080,25239.695837755
72680082,26067.6574813276
72680084,26491.7684452537
72680093,24904.7761169146
72680094,28472.723244466
72680096,26819.0023663148
72680098,34140.996399228
72680099,26819.0023663148
72680101,30625.38451189
72680102,26491.7684452537
72680103,29861.8748996506
72680106,23393.5471617771
72680107,26491.7684452537
72680110,31677.5551929178
72680114,13889.6353686581
72680118,25650.336177748
72680120,26389.652662137
72680122,19572.0748060902
72680143,26491.7684452537
72680145,27724.5771406565
72680146,22300.5254302206
72680147,22557.2050448045
72680155,34140.996399228
72680156,38780.6320429292
72680159,31677.5551929178
72680161,21449.258063886
72680165,29861.0448918045
72680169,26819.0023663148
72680170,26491.7684452537
72680171,18078.5745261039
72680172,23283.0244674303
72680173,18209.8660675351
72680174,38780.6320429292
72680178,22772.4259961108
72680180,25350.7762992472
72680185,24942.3112558097
72680186,25218.4820445258
72680191,31496.8380869258
72680196,26491.7684452537
72680198,26491.7684452537
72680201,31166.6091438095
72680203,26491.7684452537
72680205,27790.748630071
72680206,33631.6892276572
72680207,17115.465404539
72680210,26491.7684452537
72680214,24470.2421644525
72680219,30475.7439341508
72680220,22602.9739322377
72680222,27942.8379036321
72680223,26067.6574813276
72680226,29886.5804973684
72680228,21608.439063523
72680230,30675.5091484621
72680236,27624.0507615384
72680242,57053.6997620927
72680305,38780.6320429292
72680372,39532.7495612987
72680393,46862.1270610434
72680398,38780.6320429292
72680688,36999.0941151352
72680697,24333.9110319024
72680700,24889.9865418868
72680704,27080.3452098914
72680718,27591.1227272411
72680722,29074.8355132614
72680731,28353.3129093374
72680737,22315.9670135043
72680740,18376.08971792
72680773,37235.7406040134
72680778,35520.5456144019
72680790,33083.8892224502
72680832,45130.2488440711
72680850,25590.2375450382
72680891,33083.8892224502
72680907,33083.8892224502
72680916,37235.7406040134
72680925,37235.7406040134
72681153,28739.5747093079
72681226,28739.5747093079
72681258,28739.5747093079
72681472,28739.5747093079
72681585,28739.5747093079
72681744,30512.4697683291
72681851,28739.5747093079
72681860,28739.5747093079
72682010,28739.5747093079
72682612,28739.5747093079
72682640,29623.232226291
72682644,29623.232226291
72682648,29071.9355916117
72682649,29730.9773830468
72682654,29071.9355916117
72682891,29071.9355916117
72682893,29071.9355916117
72682895,27077.6442185369
72682898,26381.0844204234
72682906,27077.6442185369
72682915,29071.9355916117
72682929,29071.9355916117
72683172,30894.9632769589
72683175,30894.9632769589
72683178,20623.0546219841
72683179,32800.8205589952
72683180,30550.7332449104
72683182,27723.0069631953
72683185,28775.6149267074
72683258,22150.0798971879
72683260,31968.7539666762
72683266,30111.2430414408
72683267,30111.2430414408
72683268,30111.2430414408
72683275,25449.7962636915
